k_star_approve_pct,cutoff_pd_star,profit_at_kstar,profit_at_youden,approve_pct_youden,cutoff_gap,profit_uplift,profit_uplift_pct,category,pd_variant,pd_variant_gini,op_cost_annual,anchor,mean_profit,share_profit_gt_0
83.22895028659784,0.037411827196049435,16904086.61125467,14098968.225730645,63.41543411373327,19.813516172864567,2805118.385524025,0.1989591252787334,interior,gini_45,0.4455860443627717,0.02,adverse_stress,-88.71641238209467,0.5615131116560201
95.1645399597045,0.16546119866645562,4936174.103185708,-3661839.907286563,63.41543411373327,31.74910584597123,8598014.010472272,2.3480037981353017,interior,gini_45,0.4455860443627717,0.04,realistic_central_boundary,-25.86439510479521,0.3202555172036797
90.4227903853062,0.0761569655696831,29156664.674025103,21913581.277588993,63.41543411373327,27.00735627157293,7243083.39643611,0.3305294239533365,interior,gini_45,0.4455860443627717,0.04,moderate_interior,287.45586729108027,0.8196385899698565
0.12182360566635951,2.390507825823421e-08,5319.110231669507,-750669.3753908977,63.41543411373327,-63.29361050806691,755988.4856225672,1.0070858228749504,reject_most,gini_45,0.4455860443627717,0.04,adverse_stress,-432.0879166284692,0.26645009136770426
96.00324862948443,0.24194384359400517,44999830.93931786,24329956.34306155,59.11880925234667,36.88443937713776,20669874.59625631,0.8495648041781616,interior,gini_30,0.30268626809732213,0.0,realistic_central_boundary,590.2977281985989,0.9221578396613929
94.41017070923205,0.1716241934879124,74420564.23875248,48192946.28260699,59.11880925234667,35.291361456885376,26227617.956145495,0.5442210941481936,interior,gini_30,0.30268626809732213,0.0,moderate_interior,1006.8718769282742,0.9414153404032674
90.72110203507896,0.07602079499248854,39867678.00864603,27190940.963017676,59.11880925234667,31.602292782732285,12676737.045628358,0.46621178218399845,interior,gini_30,0.30268626809732213,0.0,adverse_stress,318.1031564769103,0.7563215518453152
95.66745279335281,0.20486961787803773,22711172.119592074,10487319.743249314,59.11880925234667,36.548643541006136,12223852.37634276,1.1655840267682553,interior,gini_30,0.30268626809732213,0.02,realistic_central_boundary,237.20672841508193,0.7802021022381183
93.69640932731504,0.12658783151787123,52517012.57342632,34350432.97892042,59.11880925234667,34.577600074968366,18166579.5945059,0.5288602797424431,interior,gini_30,0.30268626809732213,0.02,moderate_interior,656.517218434468,0.9310915707435925
88.39552063973011,0.03956665343225426,18910118.18832343,13348674.243646204,59.11880925234667,29.276711387383436,5561443.944677226,0.4166289358154351,interior,gini_30,0.30268626809732213,0.02,adverse_stress,-28.415372491254256,0.6017773751698502
95.30822934074688,0.17146850501251795,489243.5686955155,-3355316.856562921,59.11880925234667,36.189420088400205,3844560.4252584362,1.1458114358822973,interior,gini_30,0.30268626809732213,0.04,realistic_central_boundary,-115.88427136843488,0.2545957174317085
92.42663251440798,0.07934173315552079,30799207.558648624,20507919.67523385,59.11880925234667,33.30782326206131,10291287.883414775,0.5018201771017725,interior,gini_30,0.30268626809732213,0.04,moderate_interior,306.1625599406617,0.8440345479250941
0.14368938104237275,1.8915920926895744e-11,1911.3296774893624,-493592.47572526516,59.11880925234667,-58.9751198713043,495503.8054027545,1.003872282847669,reject_most,gini_30,0.30268626809732213,0.04,adverse_stress,-374.93390145941885,0.29949864900745
